,id,ball,over,runs,shortText,text,preText,postText,isWide,isNoball,isRetiredHurt,isBoundary,currentBatsmen,currentBowlers,ballTimestamp,currentInning.id,currentInning.balls,currentInning.runs,currentInning.wickets,currentInning.team.name,currentInning.team.shortName,matchOver.maiden,matchOver.runs,matchOver.wickets,matchOver.totalRuns,matchOver.totalWicket,matchOver.runRate,matchOver.requiredRunRate,matchOver.batsmen,matchOver.bowlers,matchOver.teamShortName,matchOver.remainingOvers,matchOver.remainingBalls,matchOver.remainingRuns,matchWicket.id,matchWicket.batsmanName,matchWicket.bowlerName,matchWicket.batsmanRuns,matchWicket.batsmanBalls,matchWicket.text
18,18060,6,8,1,"Ashwin to Iftikhar Ahmed, 1 run","chopped away past point on the back foot, but there's a sweeper out there to mop up. Tidy start from Ashwin",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 13, 'balls': 17}, {'id': '233901', 'name': 'Shan Masood', 'runs': 28, 'balls': 24}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 0}]",1666515042000,244921,54,50,2,Pakistan,PAK,False,6.0,0.0,50.0,2.0,5.55,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 13, 'balls': 17}, {'id': '233901', 'name': 'Shan Masood', 'runs': 28, 'balls': 24}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 2, 'maidens': 0, 'runs': 10, 'wickets': 0}]",PAK,11.0,66.0,0.0,,,,,,
17,19010,1,9,2,"Pandya to Iftikhar Ahmed, 2 runs","flashed away through backward point with an open face. In-between length from Hardik, slightly fuller than a good length, and Iftikhar has enough width to open up",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 15, 'balls': 18}, {'id': '233901', 'name': 'Shan Masood', 'runs': 28, 'balls': 24}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1.1, 'maidens': 0, 'runs': 11, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515111000,244921,55,52,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
16,19020,2,9,1,"Pandya to Iftikhar Ahmed, 1 run","flashed away finer with an open face, flying down to deep third on the bounce",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 16, 'balls': 19}, {'id': '233901', 'name': 'Shan Masood', 'runs': 28, 'balls': 24}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1.2, 'maidens': 0, 'runs': 12, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515147000,244921,56,53,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
15,19030,3,9,1,"Pandya to Shan Masood, 1 run","back of a length, inside-edged into the body and they sneak through for a quick single. Good running.","<p>Premal: ""Is the outfield slow or the Pak batsman havent timed the ball well? Already three 3s in the match but no tracer bullet to the boundary."" -- Huge outfield at the MCG.</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 29, 'balls': 25}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 16, 'balls': 19}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1.3, 'maidens': 0, 'runs': 13, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515201000,244921,57,54,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
14,19040,4,9,4,"Pandya to Iftikhar Ahmed, FOUR","<b>finds the gap this time</b>. There are men out at deep third and deep point, but Iftikhar threads the gap between them. There's width outside off, and he flashes hard at it, picking up four",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 20, 'balls': 20}, {'id': '233901', 'name': 'Shan Masood', 'runs': 29, 'balls': 25}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1.4, 'maidens': 0, 'runs': 17, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515238000,244921,58,58,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
13,19050,5,9,1,"Pandya to Iftikhar Ahmed, 1 run","banged in, back of a length. Pulled firmly out to deep backward square leg on the bounce",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 21, 'balls': 21}, {'id': '233901', 'name': 'Shan Masood', 'runs': 29, 'balls': 25}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 1.5, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515289000,244921,59,59,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
12,19060,6,9,1,"Pandya to Shan Masood, 1 leg bye","length ball, skids into the thigh pad and skews away for a leg bye","<p>Hussain Hayat: ""Seriously need to attack now. The ground is big and can't simply rely on power hitting at the end to get to a good total. Every over needs to be used""</p>",<p>Calm after the storm as Pakistan's third-wicket pair rebuild. Here's KK to take you through to the innings break.</p>,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 29, 'balls': 26}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 21, 'balls': 21}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",1666515324000,244921,60,60,2,Pakistan,PAK,False,10.0,0.0,60.0,2.0,6.0,0.0,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 29, 'balls': 26}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 21, 'balls': 21}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1, 'maidens': 0, 'runs': 5, 'wickets': 0}]",PAK,10.0,60.0,0.0,,,,,,
11,110010,1,10,1,"Ashwin to Shan Masood, 1 run","snaking in with the angle from round the wicket as Shan steps out, follows him into his pads. Clipped to deep square leg","<p>Ashwin to continue.</p><p>Thanks, Matt. An avuncular-looking Matt Hayden is out on the field for the drinks break with instructions for the two Pakistan batters.</p>",,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}, {'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 21, 'balls': 21}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1.1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515508000,244921,61,61,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
10,110020,2,10,0,"Ashwin to Iftikhar Ahmed, no run",big inswinging yorker ending up at Iftikhar's feet as he tries hurriedly to pull them out of the way and flick. Hits his foot and rolls to short fine,<p>Over the wicket to Iftikhar.</p>,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 21, 'balls': 22}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1.2, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515538000,244921,62,61,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
9,110030,3,10,2,"Ashwin to Iftikhar Ahmed, 2 runs","tossed up around off stump, makes a bit of room to chip over short extra-cover, and juuust clears Rohit leaping in the air with right arm upraised",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 23, 'balls': 23}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1.3, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515578000,244921,63,63,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
8,110040,4,10,0,"Ashwin to Iftikhar Ahmed, no run","flat on the pads, clipped to midwicket",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 23, 'balls': 24}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1.4, 'maidens': 0, 'runs': 8, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515585000,244921,64,63,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
7,110050,5,10,6,"Ashwin to Iftikhar Ahmed, SIX","massive. Steps out to a flat offbreak, doesn't get to the pitch, but uses the extra bounce to get under the ball and launch it high over long-on. Clears the man on the boundary with ease, lands it five rows back",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 29, 'balls': 25}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 1.5, 'maidens': 0, 'runs': 14, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515603000,244921,65,69,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
6,110060,6,10,1,"Ashwin to Iftikhar Ahmed, 1 run","back of a length, angledinto the pads, tucked gently into the midwicket region for a quick single as Ashwin fields in his follow-through",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 30, 'balls': 26}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",1666515649000,244921,66,70,2,Pakistan,PAK,False,10.0,0.0,70.0,2.0,6.36,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 30, 'balls': 26}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 2, 'maidens': 0, 'runs': 18, 'wickets': 0}]",PAK,9.0,54.0,0.0,,,,,,
5,111010,1,11,6,"Patel to Iftikhar Ahmed, SIX","flat length ball speared in towards leg stump, and that's superb from Iftikhar. Not a lot of turn on offer, so he can go against the turn without too much worry. Clears his front leg as he swats down on his back knee, and slog-sweeps over wide long-on",<p>Here's Axar Patel for the first time today. Round the wicket to Iftikhar.</p>,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 36, 'balls': 27}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 0.1, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515732000,244921,67,76,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
4,111020,2,11,0,"Patel to Iftikhar Ahmed, no run","flat, back of a length, goes with the angle to follow the batter's attempt to make room. Looks to slap it square but ends up chopping it down into the pitch, cramped for room",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 36, 'balls': 28}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 0.2, 'maidens': 0, 'runs': 6, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515748000,244921,68,76,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
3,111030,3,11,6,"Patel to Iftikhar Ahmed, SIX","stunning. Axar bowls at a fair clip, so getting down the pitch to him isn't east, but he makes his decision early, leaves his crease quickly, and gets right to the pitch of this leg-stumpish ball to launch it straight back, high and far",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 42, 'balls': 29}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 0.3, 'maidens': 0, 'runs': 12, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515773000,244921,69,82,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
2,111040,4,11,6,"Patel to Iftikhar Ahmed, SIX","stunning, stunning assault. Axar goes outside off this time, still flat, and gets a smidge of turn. Goes hard for the lofted hit from the crease, slices it slightly, but Rahul, sprinting right from long-off and diving, can't quite get his fingertips to the ball",,,False,False,False,True,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 48, 'balls': 30}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 0.4, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515832000,244921,70,88,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
1,111050,5,11,0,"Patel to Iftikhar Ahmed, no run","short of a length at the body, hits the pad as he tries to work it into the on side",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 48, 'balls': 31}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 0.5, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515841000,244921,71,88,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
0,111060,6,11,3,"Patel to Iftikhar Ahmed, 3 runs","shortish outside off, chopped away to the left of deep point to bring up a superb and potentially match-turning fifty",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 51, 'balls': 32}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",1666515881000,244921,72,91,2,Pakistan,PAK,False,21.0,0.0,91.0,2.0,7.58,0.0,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 51, 'balls': 32}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}, {'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2, 'maidens': 0, 'runs': 15, 'wickets': 0}]",PAK,8.0,48.0,0.0,,,,,,
24,112010,1,12,0,"Mohammed Shami to Iftikhar Ahmed, no run",appeal for lbw as Shami gets a full ball to sneak back in late and defeat Iftikhar's attempt at a stand-and-deliver straight drive. Thick inside edge onto back pad,"<p>India pull off their spinners, as expected. Shami returns.</p><p>Umer: ""Ifti playing stick cricket.""</p>",,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 51, 'balls': 33}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2.1, 'maidens': 0, 'runs': 10, 'wickets': 0}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666515959000,244921,73,91,2,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
23,112020,2,12,0,"Mohammed Shami to Iftikhar Ahmed, OUT","another lbw appeal, and Shami has removed the dangerman! Superb bowling, full, with late tail into the right-hander. Again, Iftikhar looks to punch down the ground without getting forward, just clears his front leg and throws a straight bat at the ball, and this time the ball sneaks past his inside edge to thud into his back leg, plumb in front",,,False,False,False,False,"[{'id': '480603', 'name': 'Iftikhar Ahmed', 'runs': 51, 'balls': 34}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2.2, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666516017000,244921,74,91,3,Pakistan,PAK,,,,,,,,,,,,,,480603,Iftikhar Ahmed,Mohammed Shami,51.0,34.0,Iftikhar Ahmed lbw b Mohammed Shami 51 (43m 34b 2x4 4x6) SR: 150.00
22,112030,3,12,0,"Mohammed Shami to Shadab Khan, no run","fullish outside off, good stride forward for an open-faced steer into the point region","<p>Shadab Khan gets a promotion. He's a terrific player of spin, so it's clear Pakistan want to keep the pressure firmly on Ashwin and Axar.</p>",,False,False,False,False,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 0, 'balls': 1}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2.3, 'maidens': 0, 'runs': 10, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666516101000,244921,75,91,3,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
21,112040,4,12,4,"Mohammed Shami to Shadab Khan, FOUR","another full inswinger, on off stump, but this time it ends up as a half-volley. Shadab keeps a nice, still head and shows the full face to drive between the bowler and mid-off",,,False,False,False,True,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 4, 'balls': 2}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2.4, 'maidens': 0, 'runs': 14, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666516137000,244921,76,95,3,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
20,112050,5,12,0,"Mohammed Shami to Shadab Khan, no run","superb delivery. A lot of inswingers earlier this over, and now he goes short and into the pitch in the corridor, and gets it to nip away off the seam. Pokes at it without much footwork, and extra bounce carries the ball past the edge",,,False,False,False,False,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 4, 'balls': 3}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 2.5, 'maidens': 0, 'runs': 14, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666516184000,244921,77,95,3,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
19,112060,6,12,1,"Mohammed Shami to Shadab Khan, 1 run","steps out, not quite to the pitch of this Shami ball close to off stump. Doesn't time his drive, which rolls a few feet to the left of mid-off",,,False,False,False,False,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 5, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",1666516224000,244921,78,96,3,Pakistan,PAK,False,5.0,1.0,96.0,3.0,7.38,0.0,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 5, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}, {'id': '554691', 'name': 'Axar Patel', 'overs': 1, 'maidens': 0, 'runs': 21, 'wickets': 0}]",PAK,7.0,42.0,0.0,,,,,,
18,113010,1,13,0,"Pandya to Shadab Khan, no run","good ball. Back of a length, straightens along the fourth-stump channel, and beats the bat as Shadab looks to steer it to third",<p>Huge wicket from Shami there. Will India go back to their spinners? Not yet. Hardik returns.</p>,,False,False,False,False,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 5, 'balls': 5}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2.1, 'maidens': 0, 'runs': 18, 'wickets': 0}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516284000,244921,79,96,3,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
17,113020,2,13,0,"Pandya to Shadab Khan, OUT","hits a hard length, angling in towards off stump, and Shadab looks to take it on. Clears his front leg to slog over the on side, but it's a hard thing to do against this sort of length. Goes with a diagonal bat, slices it a little, and only succeeds in launching it straight to long-on",,,False,False,False,False,"[{'id': '922943', 'name': 'Shadab Khan', 'runs': 5, 'balls': 6}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2.2, 'maidens': 0, 'runs': 18, 'wickets': 1}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516357000,244921,80,96,4,Pakistan,PAK,,,,,,,,,,,,,,922943,Shadab Khan,Hardik Pandya,5.0,6.0,Shadab Khan c Yadav b Pandya 5 (6m 6b 1x4 0x6) SR: 83.33
16,113030,3,13,0,"Pandya to Haider Ali, no run","length ball angling into the stumps, shows the full face and blocks it back towards the bowler","<p>Haider Ali comes in at No. 6.</p><p>Nats: ""I am out in Rome at Piazza di Spagna, but instead of looking at ancient buildings, I am constantly looking at Cricinfo."" -- We're using this in our next ad campaign, thanks!</p>",,False,False,False,False,"[{'id': '1168651', 'name': 'Haider Ali', 'runs': 0, 'balls': 1}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2.3, 'maidens': 0, 'runs': 18, 'wickets': 1}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516438000,244921,81,96,4,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
15,113040,4,13,2,"Pandya to Haider Ali, 2 runs","length ball close to off stump. Ball stops on Haider a little, and the checked drive juuust clears the leaping extra-cover fielder","<p>The long-on boundary is 67m away from the batter on strike right now, according to the broadcast graphic.</p>",,False,False,False,False,"[{'id': '1168651', 'name': 'Haider Ali', 'runs': 2, 'balls': 2}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2.4, 'maidens': 0, 'runs': 20, 'wickets': 1}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516484000,244921,82,98,4,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
14,113050,5,13,0,"Pandya to Haider Ali, no run","length ball angling into middle and leg, no room to work with, the attempted flick ends up rolling back down the pitch, towards the non-striker",,,False,False,False,False,"[{'id': '1168651', 'name': 'Haider Ali', 'runs': 2, 'balls': 3}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 2.5, 'maidens': 0, 'runs': 20, 'wickets': 1}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516513000,244921,83,98,4,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
13,113060,6,13,0,"Pandya to Haider Ali, OUT","and again, the hard length proves extremely difficult to go after. Angling into middle and leg, so there's very little room to work with either. Clears his front leg, goes hard with that diagonal bat, and hits it straight down the throat of deep midwicket",,,False,False,False,False,"[{'id': '1168651', 'name': 'Haider Ali', 'runs': 2, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 3, 'maidens': 0, 'runs': 20, 'wickets': 2}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",1666516588000,244921,84,98,5,Pakistan,PAK,False,2.0,2.0,98.0,5.0,7.0,0.0,"[{'id': '1168651', 'name': 'Haider Ali', 'runs': 2, 'balls': 4}, {'id': '233901', 'name': 'Shan Masood', 'runs': 30, 'balls': 27}]","[{'id': '625371', 'name': 'Hardik Pandya', 'overs': 3, 'maidens': 0, 'runs': 20, 'wickets': 2}, {'id': '481896', 'name': 'Mohammed Shami', 'overs': 3, 'maidens': 0, 'runs': 15, 'wickets': 1}]",PAK,6.0,36.0,0.0,1168651,Haider Ali,Hardik Pandya,2.0,4.0,Haider Ali c Yadav b Pandya 2 (6m 4b 0x4 0x6) SR: 50.00
12,114010,1,14,1,"Ashwin to Shan Masood, 1 run","looks to make room, and Ashwin follows him with a short-of-length ball angling into his retreating body. Slapped to deep cover point",<p>Here's Ashwin. This should be India's last over of spin. Round the wicket to Masood.</p>,,False,False,False,False,"[{'id': '233901', 'name': 'Shan Masood', 'runs': 31, 'balls': 28}, {'id': '348148', 'name': 'Mohammad Nawaz', 'runs': 0, 'balls': 0}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2.1, 'maidens': 0, 'runs': 16, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 3, 'maidens': 0, 'runs': 20, 'wickets': 2}]",1666516678000,244921,85,99,5,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
11,114020,2,14,1,"Ashwin to Mohammad Nawaz, 1 wide","again looks to follow the batter, but Nawaz stays put this time, and the ball drifts down the leg side, past the attempted front-foot flick",,,True,False,False,False,"[{'id': '348148', 'name': 'Mohammad Nawaz', 'runs': 0, 'balls': 0}, {'id': '233901', 'name': 'Shan Masood', 'runs': 31, 'balls': 28}]","[{'id': '26421', 'name': 'Ravichandran Ashwin', 'overs': 2.1, 'maidens': 0, 'runs': 17, 'wickets': 0}, {'id': '625371', 'name': 'Hardik Pandya', 'overs': 3, 'maidens': 0, 'runs': 20, 'wickets': 2}]",1666516701000,244921,85,100,5,Pakistan,PAK,,,,,,,,,,,,,,,,,,,
